unique_id,semester,time,consent_pre,plan,level,english_first_language,reading_ability,writing_ability,prior_bio,age,race_complete,gender_complete,PELL_complete,sbu_admit_type_category,citizenship,country_citizenship,family_income,first_generation,high_school_gpa_band,high_school_gpa,cum_college_gpa,PlacementMathScore,PlacementWritingScore,SAT1600Score,SATMathScore,SATVerbalScore,SATWritingScore,SATEssayScore,SATCompScore,cins_01,cins_02,cins_03,cins_04,cins_05,cins_06,cins_07,cins_08,cins_09,cins_10,cins_11,cins_12,cins_13,cins_14,cins_15,cins_16,cins_17,cins_18,cins_19,cins_20,cins_total_pre,cans_01,cans_02,cans_03,cans_04,cans_05,cans_06,cans_07,cans_08,cans_09,cans_10,cans_11,cans_12,cans_13,cans_14,cans_15,cans_16,cans_17,cans_18,cans_19,cans_20,cans_21,cans_22,cans_23,cans_24,cans_total_pre
F13_016,F13,pre,I consent.,2,3,1,5,5,0,20,White,1,0,New,Native,United States,"$65,000-84,999",,85 - 89.9,88,,3,,1280,640,640,630,6,1280,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,
F13_290,F13,pre,I consent.,1,5,1,3,2,3,20,Asian,0,0,New,Native,United States,"$45,000-64,999",,90 - 94.9,90,,8,,1340,710,630,710,9,1340,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_295,F13,pre,I consent.,1,4,2,4,4,0,19,Asian,0,1,Transfer,Native,United States,"$15,000-29,999",,95 - 100,96,,5,,1140,620,520,560,9,1140,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_135,F13,pre,I consent.,1,4,1,3,3,3,20,White,0,0,New,Native,United States,"$185,000+",,95 - 100,99,,8,,1260,690,530,620,10,1220,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,
F13_074,F13,pre,I consent.,2,4,1,5,4,0,20,White,0,0,New,Native,United States,"$85,000-104,999",,95 - 100,96,,5,,1270,680,590,640,9,1270,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_017,F13,pre,I consent.,2,4,2,4,4,0,19,Hispanic of any race,1,1,New,Native,United States,"$0-14,999",,80 - 84.9,81,,3,,910,480,430,460,,910,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_020,F13,pre,I consent.,1,4,1,5,5,3,19,Black/African American,0,1,New,Native,United States,NA,,95 - 100,97,,2,,1100,550,550,520,9,1100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
F13_162,F13,pre,I consent.,2,4,2,3,4,3,20,Asian,1,0,New,Naturalized,Unknown,"$85,000-104,999",,95 - 100,99,,5,,1380,710,670,610,8,1380,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_143,F13,pre,I consent.,2,4,2,3,3,3,20,Asian,0,0,New,Alien Temporary,Chi,NA,,90 - 94.9,93,,5,2,,,,,,,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F13_067,F13,pre,I consent.,1,4,1,5,5,3,20,Asian,1,0,New,Native,United States,NA,,95 - 100,98,,5,,1210,590,620,570,9,1210,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,
F13_096,F13,pre,I consent.,1,5,1,4,4,3,19,,0,0,New,Native,United States,NA,,90 - 94.9,93,,,,1420,,,,,,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_275,F13,pre,I consent.,1,4,1,5,5,3,19,White,1,0,New,Native,United States,"$125,000-144,999",,90 - 94.9,91,,5,,1410,780,630,660,10,1410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F13_155,F13,pre,I consent.,1,4,1,5,4,3,20,Asian,1,0,New,Naturalized,Unknown,"$65,000-84,999",,85 - 89.9,87,,3,,1320,710,610,670,12,1320,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_181,F13,pre,I consent.,1,4,1,5,4,2,20,Asian,0,0,New,Native,United States,"$85,000-104,999",,95 - 100,95,,3,,1270,630,640,630,9,1270,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_147,F13,pre,I consent.,1,4,1,4,4,3,20,Asian,0,0,Other,Native,United States,NA,,80 - 84.9,82,,4,,1260,680,580,550,4,1260,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,
F13_245,F13,pre,I consent.,2,4,1,4,2,0,20,,1,0,Transfer,Native,United States,NA,,NA,,3.1,,,1150,570,580,520,9,1150,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_233,F13,pre,I consent.,1,4,1,3,3,3,19,Asian,0,0,New,Native,United States,"$65,000-84,999",,85 - 89.9,87,,3,,1060,540,520,480,8,1060,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_172,F13,pre,I consent.,1,5,2,3,3,3,19,White,0,0,New,Alien Temporary,Israel,"$15,000-29,999",,95 - 100,99,3.88,5,,1170,640,530,590,8,1170,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_082,F13,pre,I consent.,2,4,1,5,5,0,20,White,1,0,New,Native,United States,"$125,000-144,999",,90 - 94.9,92,,4,,1230,600,570,590,,1170,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,
F13_269,F13,pre,I consent.,1,5,1,4,4,3,20,Asian,0,1,New,Native,United States,NA,,90 - 94.9,93,3.77,,,1340,800,540,670,9,1340,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_009,F13,pre,I consent.,1,4,1,4,4,3,20,Asian,0,1,Transfer,Native,United States,"$45,000-64,999",,95 - 100,99,,3,,1140,600,540,590,9,1140,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_211,F13,pre,I consent.,1,4,2,3,3,2,20,Asian,0,1,Other,Alien Permanent,Chi,"$30,000-44,999",,90 - 94.9,93,3.8,,,1090,690,400,440,8,1090,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
F13_266,F13,pre,I consent.,1,4,1,5,4,3,20,Hispanic of any race,0,0,New,Naturalized,Unknown,NA,,95 - 100,95,,2.5,,1210,530,650,590,9,1180,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_206,F13,pre,I consent.,2,3,1,4,4,0,20,Hispanic of any race,1,0,New,Native,United States,NA,,85 - 89.9,89,,3,,1220,580,640,550,6,1220,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_204,F13,pre,I consent.,1,4,1,3,3,3,19,Asian,1,1,New,Native,United States,NA,,85 - 89.9,86,,6,,1220,640,580,580,8,1220,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_287,F13,pre,I consent.,1,5,2,3,3,3,21,Asian,0,1,Other,Native,United States,NA,,90 - 94.9,91,,4,,1240,710,530,570,10,1240,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
F13_199,F13,pre,I consent.,1,5,1,3,2,3,20,Asian,1,0,New,Native,United States,"$45,000-64,999",,95 - 100,98,,4,,1340,640,700,620,9,1340,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_134,F13,pre,I consent.,1,5,2,3,3,2,19,Asian,0,1,New,Naturalized,Hong Kong,"$0-14,999",,90 - 94.9,90,,,,1310,800,510,570,8,1310,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_179,F13,pre,I consent.,1,4,2,3,3,3,20,Asian,1,0,Transfer,Native,United States,NA,,75 - 79.9,76,3.4,,,1450,750,700,660,10,1450,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F13_104,F13,pre,I consent.,1,4,1,5,5,3,20,Asian,1,0,New,Native,United States,NA,,80 - 84.9,84,4,5,,1330,,,,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_088,F13,pre,I consent.,2,5,1,5,5,0,22,White,0,1,Other,Native,United States,NA,,75 - 79.9,76,,2,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
F13_053,F13,pre,I consent.,3,5,1,4,4,2,22,White,0,0,Transfer,Native,United States,"$85,000-104,999",,80 - 84.9,81,2.61,3,,,,,,,,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_164,F13,pre,I consent.,2,4,1,3,3,0,19,Hispanic of any race,0,0,New,Native,United States,"$85,000-104,999",,80 - 84.9,84,,3,,1070,550,520,500,8,1070,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_201,F13,pre,I consent.,2,4,1,5,5,2,19,White,1,0,New,Native,United States,NA,,95 - 100,99,,,,1350,700,650,600,8,1350,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F13_190,F13,pre,I consent.,2,3,2,5,4,2,22,White,1,0,New,Alien Temporary,Norway,NA,,85 - 89.9,85,,2,3,,,,,,,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_210,F13,pre,I consent.,1,3,1,5,5,3,19,White,1,1,New,Native,United States,NA,,85 - 89.9,87,,5,,1290,,,,,,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_207,F13,pre,I consent.,1,4,1,5,5,3,19,White,0,0,New,Native,United States,NA,,95 - 100,99,,8,,1450,,,,,,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F13_071,F13,pre,I consent.,3,3,1,2,2,3,20,Asian,1,1,Transfer,Native,United States,"$45,000-64,999",,95 - 100,95,,2,,1170,590,580,610,10,1170,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_255,F13,pre,I consent.,1,5,2,4,3,0,22,Asian,1,0,Transfer,Alien Temporary,Chi,NA,,NA,,,,2,,,,,,,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_050,F13,pre,I consent.,2,3,1,3,4,0,19,Black/African American,0,0,Transfer,Native,United States,NA,,90 - 94.9,91,2.71,3,,1060,500,560,550,8,1060,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_021,F13,pre,I consent.,1,3,1,4,3,3,21,White,0,0,New,Native,United States,NA,,90 - 94.9,90,,3,,1270,620,650,560,6,1270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F13_151,F13,pre,I consent.,1,3,2,5,5,2,18,White,0,1,New,Native,United States,"$15,000-29,999",,90 - 94.9,91,,3,,1190,630,560,670,8,1190,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_006,F13,pre,I consent.,1,3,1,4,3,3,19,Asian,1,0,New,Native,United States,NA,,95 - 100,98,,8,,1240,640,570,550,8,1210,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
F13_250,F13,pre,I consent.,2,3,1,5,5,0,18,White,0,0,New,Alien Permanent,Cada,"$65,000-84,999",,95 - 100,99,3.23,4,,1210,590,620,550,9,1210,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_197,F13,pre,I consent.,2,4,1,5,4,0,19,White,0,0,New,Native,United States,NA,,95 - 100,99,,7,,1340,670,670,670,10,1340,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_282,F13,pre,I consent.,1,4,1,5,5,2,19,White,1,0,New,Native,United States,NA,,95 - 100,99,3.93,,,1520,780,740,680,6,1520,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,
F13_076,F13,pre,I consent.,1,3,1,3,3,0,19,White,0,0,New,Native,United States,NA,,90 - 94.9,94,,2,,1140,480,520,450,7,1000,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_080,F13,pre,I consent.,2,3,1,5,5,0,19,White,0,0,New,Native,United States,"$65,000-84,999",,90 - 94.9,94,,2.5,,1130,560,570,520,6,1130,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_040,F13,pre,I consent.,1,3,2,4,3,2,18,Asian,0,0,New,Alien Permanent,"Korea, Republic of",NA,,95 - 100,97,,5,,1360,760,600,520,8,1360,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_254,F13,pre,I consent.,1,3,1,3,4,2,18,Asian,0,1,New,Alien Permanent,"Korea, Republic of",NA,,90 - 94.9,93,,4,,1320,760,560,700,9,1320,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F13_062,F13,pre,I consent.,3,4,1,5,4,0,19,White,0,0,New,Native,United States,"$65,000-84,999",,95 - 100,99,,5,,1310,670,610,710,10,1280,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_060,F13,pre,I consent.,2,3,1,3,3,3,19,Hispanic of any race,1,0,New,Native,United States,NA,,85 - 89.9,88,,5,,1170,570,600,480,8,1170,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
F13_130,F13,pre,I consent.,3,3,1,5,5,2,19,White,0,0,New,Native,United States,"105,000-124,999",,95 - 100,95,,4,,1310,640,650,660,10,1290,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_260,F13,pre,I consent.,1,3,1,4,3,0,19,White,1,0,New,Native,United States,"$85,000-104,999",,85 - 89.9,87,,3,,1270,650,620,630,11,1270,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_013,F13,pre,I consent.,2,3,3,5,5,0,19,Hispanic of any race,0,1,New,Native,United States,"$0-14,999",,85 - 89.9,88,,2,,860,420,440,400,7,860,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,
F13_141,F13,pre,I consent.,1,3,1,5,5,0,19,Black/African American,1,0,New,Native,United States,"$45,000-64,999",,85 - 89.9,89,,2.5,,1220,560,660,590,9,1220,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_090,F13,pre,I consent.,1,3,3,5,5,0,18,Black/African American,0,1,New,Native,United States,"$45,000-64,999",,90 - 94.9,93,,4,,1190,610,580,470,8,1190,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_145,F13,pre,I consent.,1,3,1,4,5,2,18,Hispanic of any race,1,0,New,Naturalized,Unknown,NA,,90 - 94.9,91,3,4,,1230,640,590,570,8,1230,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_176,F13,pre,I consent.,1,4,1,5,4,3,19,White,0,0,Transfer,Native,United States,NA,,95 - 100,97,3.8,8,,1150,610,540,600,10,1150,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_118,F13,pre,I consent.,2,4,1,4,4,1,19,White,0,0,New,Native,United States,NA,,90 - 94.9,92,,2,,1090,520,570,530,7,1090,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_010,F13,pre,I consent.,1,3,1,5,5,3,19,Hispanic of any race,0,0,New,Native,United States,NA,,95 - 100,96,4,2.5,,1220,630,590,570,8,1220,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_212,F13,pre,I consent.,2,3,1,5,5,0,19,White,1,1,New,Naturalized,Unknown,NA,,90 - 94.9,94,3.7,2.5,,1070,530,540,530,9,1070,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_055,F13,pre,I consent.,1,3,1,3,3,2,19,White,0,1,New,Native,United States,NA,,90 - 94.9,92,,,,1190,640,550,530,9,1190,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_024,F13,pre,I consent.,1,3,1,5,5,2,18,White,0,0,Transfer,Native,United States,NA,,90 - 94.9,91,,3,,1250,,,,,,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_043,F13,pre,I consent.,1,3,2,2,1,2,19,Asian,0,0,Transfer,Native,United States,"$65,000-84,999",,90 - 94.9,92,,8,,1330,750,580,760,10,1330,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_228,F13,pre,I consent.,1,4,1,4,4,2,19,White,0,0,New,Native,United States,NA,,95 - 100,99,,7,,1230,620,530,570,10,1150,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F13_205,F13,pre,I consent.,3,3,1,5,4,0,19,Hispanic of any race,0,1,New,Native,United States,"$15,000-29,999",,90 - 94.9,91,,2,3,910,430,480,510,,910,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_264,F13,pre,I consent.,1,3,1,4,5,0,19,Asian,0,0,New,Alien Temporary,Indonesia,"$0-14,999",,85 - 89.9,89,,3,,1100,560,540,510,9,1100,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_042,F13,pre,I consent.,1,3,2,3,3,2,18,Asian,1,0,New,Native,United States,NA,,85 - 89.9,89,,5,,1280,780,500,660,10,1280,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F13_066,F13,pre,I consent.,2,4,1,4,4,1,19,Hispanic of any race,0,1,New,Native,United States,NA,,95 - 100,98,,,,1210,650,560,560,9,1210,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_242,F13,pre,I consent.,1,3,1,5,4,2,18,White,1,0,New,Native,United States,NA,,90 - 94.9,94,,4,,1410,660,650,600,8,1310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F13_276,F13,pre,I consent.,2,3,1,5,5,2,19,White,0,0,New,Native,United States,NA,,90 - 94.9,93,,2.5,,1250,630,620,620,9,1250,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_077,F13,pre,I consent.,1,3,1,5,4,0,19,White,0,0,New,Native,United States,NA,,90 - 94.9,92,,4,,1230,700,530,570,8,1230,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F13_142,F13,pre,I consent.,1,3,1,5,5,0,19,Black/African American,0,0,New,Alien Permanent,Trinidad and Tobago,NA,,85 - 89.9,88,,2.5,,1110,540,570,550,8,1110,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_070,F13,pre,I consent.,2,3,1,5,5,2,19,White,1,0,New,Native,United States,NA,,90 - 94.9,93,,5,,1260,,,,,,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_166,F13,pre,I consent.,1,4,1,5,5,3,18,White,0,0,New,Native,United States,NA,,95 - 100,98,,8,,1490,690,800,730,10,1490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F13_294,F13,pre,I consent.,1,3,2,3,2,3,24,Asian,0,1,New,Alien Permanent,Chi,NA,,90 - 94.9,91,,9,,1370,790,580,660,10,1370,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
F13_187,F13,pre,I consent.,2,3,1,4,4,1,19,White,1,0,New,Native,United States,NA,,90 - 94.9,92,3.5,2,,1230,550,600,560,8,1150,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_261,F13,pre,I consent.,1,3,1,5,5,1,19,White,0,0,Other,Native,United States,NA,,95 - 100,95,,2.5,,1220,600,620,590,10,1220,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_170,F13,pre,I consent.,1,4,1,5,4,3,19,White,0,0,New,Native,United States,NA,,95 - 100,99,,2.5,,1170,600,570,580,8,1170,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F13_140,F13,pre,I consent.,1,3,1,5,5,2,19,White,1,0,New,Native,United States,NA,,90 - 94.9,90,3.21,4,,1250,640,610,670,10,1250,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
F13_065,F13,pre,I consent.,3,3,1,4,5,2,19,White,1,0,New,Native,United States,NA,,85 - 89.9,88,,3,,1100,540,530,550,8,1070,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
F13_087,F13,pre,I consent.,1,3,1,5,5,2,18,Black/African American,0,0,New,Native,United States,"$45,000-64,999",,95 - 100,95,,6,,1110,560,550,610,9,1110,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,
F13_156,F13,pre,I consent.,1,3,1,4,5,3,19,White,1,0,New,Native,United States,NA,,95 - 100,99,,5,,1260,590,670,610,8,1260,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F13_030,F13,pre,I consent.,2,3,2,5,5,1,19,Asian,1,1,New,Native,United States,NA,,95 - 100,97,,4,,1280,,,,,,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F13_057,F13,pre,I consent.,2,3,1,5,4,1,18,Hispanic of any race,0,1,New,Native,United States,NA,,90 - 94.9,94,,4,,1240,650,590,640,9,1240,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F13_249,F13,pre,I consent.,3,3,1,5,5,0,18,Asian,0,0,New,Native,United States,NA,,95 - 100,96,,4,,1170,620,550,670,10,1170,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F13_230,F13,pre,I consent.,2,3,1,5,5,2,19,White,1,0,New,Native,United States,NA,,90 - 94.9,94,,4,,1360,600,760,780,11,1360,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F13_083,F13,pre,I consent.,2,3,1,5,5,0,18,White,0,0,New,Native,United States,NA,,90 - 94.9,93,,2,,1260,530,730,630,9,1260,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,
F13_248,F13,pre,I consent.,3,3,1,3,4,0,18,White,1,0,New,Native,United States,NA,,90 - 94.9,94,3.72,3,,1230,690,540,640,11,1230,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F13_180,F13,pre,I consent.,3,3,2,4,4,1,20,Asian,1,1,Transfer,Native,United States,NA,,90 - 94.9,94,3.1,,,1240,610,510,480,8,1120,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
